training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
269.04037,0.15141895,0.0023000638,0.025123347,-268.19894,268.19894,2.5694203,-86.4278,-268.15317,-303.04453,1.6495155,-2.796455,122.43722,270.25305,0.16636322,0.00221277,0.022399763,-269.42285,269.42285,19.420536,-154.3815,-269.78238,-300.9873,0.0017498000144958495,2574.820778608322,440000
267.68143,0.20791645,0.0030118593,0.033554345,-266.56995,266.56995,3.0240262,-85.97093,-267.06866,-303.30774,1.652721,-1.6402166,128.26605,269.27426,0.17601278,0.0023840275,0.026286399,-268.38303,268.38303,19.666574,-192.72084,-268.60358,-300.21854,0.0017496007919311524,2583.568785429001,445000
265.43542,0.18669368,0.0010897628,0.03488561,-264.9218,264.9218,2.6144896,1.0625573,-265.04468,-303.50275,1.3699483,-1.4905361,87.72325,267.91766,0.15390345,0.002033224,0.025839379,-267.15378,267.15378,31.735424,-162.8155,-267.25977,-299.29312,0.0017520090103149415,2592.3288333415985,450000
266.95685,0.15931678,0.0013790336,0.027147306,-266.38382,266.38382,2.7788439,-149.89355,-266.3584,-302.4697,2.5118747,-2.483414,134.24518,269.04984,0.16134998,0.0018261987,0.03156325,-268.34064,268.34064,22.078907,-171.547,-268.55887,-300.2168,0.0017516366481781006,2601.087018966675,455000
269.928,0.0986753,0.0017022633,0.022875926,-269.31866,269.31866,2.8438663,-145.03165,-269.59546,-302.41473,1.848492,-2.4139488,116.29506,269.51468,0.1412489,0.0014085908,0.023964671,-268.95087,268.95087,25.044277,-156.24483,-269.15973,-299.94144,0.0017458503246307374,2609.8162734508514,460000
270.56726,0.1747915,0.0010549439,0.02743102,-270.076,270.076,1.9393325,-151.04077,-270.13492,-304.71838,1.9410881,-1.8175906,93.30536,269.84546,0.14517328,0.0013932103,0.028934587,-269.28232,269.28232,28.117844,-134.75705,-269.62103,-302.28235,0.0017485078811645509,2618.558815717697,465000
265.28937,0.13567846,0.0017523256,0.02718614,-264.628,264.628,2.0341039,-158.03258,-264.9141,-303.02435,2.4495845,-1.2936001,89.982086,269.6493,0.15799765,0.0021237389,0.03363789,-268.8542,268.8542,29.542255,-155.22614,-269.03003,-301.08643,0.0017486292362213134,2627.301964521408,470000
269.34448,0.18917428,0.0012755924,0.027282132,-268.77264,268.77264,4.1666393,-103.56044,-269.07617,-301.5471,1.7980015,-3.5979192,120.498116,267.8744,0.16644295,0.0018686483,0.03029129,-267.14734,267.14734,30.760069,-153.76562,-267.66516,-301.11996,0.00174793701171875,2636.041652202606,475000
266.9502,0.16141993,0.0010549327,0.022455256,-266.4723,266.4723,2.6216283,-81.71526,-266.7157,-301.37027,1.4777408,-1.0913742,88.1935,267.55682,0.21158147,0.0011247409,0.028320095,-267.0078,267.0078,27.546028,-173.74907,-267.3288,-298.92178,0.001749549674987793,2644.789403438568,480000
270.12152,0.16248427,0.0018310075,0.026667237,-269.40973,269.40973,2.737914,-4.233362,-269.86908,-303.3662,3.0652728,-1.738253,99.23801,268.00693,0.203089,0.0017611906,0.02910739,-267.27548,267.27548,42.212383,-162.05643,-267.59314,-301.6461,0.0017476137161254882,2653.5274746418,485000
271.27902,0.15237243,0.0025341546,0.03152753,-270.3664,270.3664,2.7688162,-78.45173,-270.54068,-301.05893,2.6097255,-1.5531497,127.18529,271.4065,0.1500608,0.0021389835,0.026707282,-270.61475,270.61475,39.478107,-164.74557,-270.6634,-301.1848,0.0017528993606567382,2662.291974544525,490000
271.35995,0.15577233,0.001557647,0.024082115,-270.73688,270.73688,2.918868,-149.95227,-270.94556,-302.81525,2.3401814,-3.3471217,94.9807,271.52475,0.18808673,0.001434474,0.03147013,-270.9063,270.9063,32.687767,-187.84032,-271.04663,-302.13702,0.001748464870452881,2671.0343022346497,495000
269.94916,0.18377209,0.0013063842,0.02755639,-269.37347,269.37347,2.0765882,-94.043175,-269.53497,-301.92868,1.7439405,-3.1697373,90.660065,271.33395,0.20363359,0.0023637419,0.029851753,-270.4212,270.4212,28.70945,-164.72015,-270.4939,-302.35028,0.0017482298374176025,2679.775454044342,500000
