training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
14.665691,-4.6275964,13.882789,0.01316148,3.8366022,0.78290296,-3.0036879,1.0,0.9995241,0.8359375,0.0013631082,-21.269878,-21.29127,0.6131118,138.31378,5.6631055,2.8974614e-06,0.15180355,-0.07351796,1.1601522,14.897889,-4.640048,13.920145,0.018142268,11.675125,0.9777443,-11.415288,1.0,0.99872684,0.2548828,0.0088438075,-21.424686,-21.438692,-7.0982504,8433.785,11.115372,1.4378607e-13,0.0036349297523498537,1221.8069260120392,275000
14.684073,-4.6255846,13.876753,0.012356703,3.8253202,0.8073205,-3.0882602,1.0,0.99952507,0.8652344,0.0013483912,-21.39943,-21.420889,0.5536248,198.25179,5.673785,3.4184716e-06,0.08852955,-0.07524213,0.8045809,14.933344,-4.6508064,13.952418,0.022445405,11.789725,0.9809257,-11.564845,1.0,0.99876404,0.23925781,0.008779358,-21.41356,-21.42758,-7.0731716,694.1866,4.909092,5.338786e-13,0.003638999319076538,1240.0019252300262,280000
14.670095,-4.6277456,13.883238,0.013221315,3.9120955,0.7868581,-3.0782647,1.0,0.99955463,0.8564453,0.0012622417,-21.52695,-21.54867,0.6932184,286.9006,6.3117065,2.6556895e-06,0.10391432,-0.051122732,0.93582714,14.929376,-4.6506066,13.95182,0.022365652,12.019699,0.97755563,-11.749926,1.0,0.99875355,0.2939453,0.008382494,-21.560648,-21.575367,-6.5053334,5588.6675,8.906765,9.213922e-13,0.0036398120403289794,1258.2009885311127,285000
14.654638,-4.6253276,13.875983,0.012253995,3.8596368,0.77865535,-3.0053275,1.0,0.99957085,0.85839844,0.0013139141,-21.38745,-21.408972,0.63230896,150.76003,5.6853886,1.1959783e-06,0.13396795,-0.11691391,0.9558739,14.954887,-4.6593966,13.978189,0.025881559,11.588599,0.9766976,-11.318558,1.0,0.99875736,0.26464844,0.008465758,-21.432322,-21.446827,-6.593022,12421.974,13.294168,1.3747877e-13,0.003633661937713623,1276.3693034648895,290000
14.65832,-4.6245484,13.873644,0.011942266,3.7840495,0.78467643,-2.9692552,1.0,0.9995527,0.84375,0.0012558675,-21.537048,-21.55867,0.5829606,260.86325,5.5552034,3.281731e-05,0.11255176,-0.04049856,0.7698746,14.913242,-4.6449914,13.934974,0.020119432,11.58271,0.97826904,-11.331007,1.0,0.9987383,0.24707031,0.008967787,-21.482265,-21.496233,-7.193777,2714.54,7.3393197,1.7906492e-12,0.0036403642654418947,1294.5711297988892,295000
14.688328,-4.626382,13.879147,0.012675822,3.860398,0.8091815,-3.1237638,1.0,0.9995556,0.8613281,0.0012114902,-21.594189,-21.615934,0.65246236,139.33553,5.541711,6.0914783e-05,0.13431561,-0.0775826,0.86758745,14.946992,-4.656701,13.970104,0.024803488,11.489964,0.97688794,-11.224407,1.0,0.998806,0.2861328,0.008182549,-21.601336,-21.61616,-6.436088,11387.059,13.533672,1.0244717e-12,0.0036301921844482422,1312.7220950126648,300000
14.67069,-4.6253004,13.8759,0.012243082,3.817511,0.7947894,-3.0341182,1.0,0.9995098,0.82910156,0.0013483443,-21.604942,-21.626575,0.52554315,273.2572,5.381381,1.5845965e-06,0.09538809,-0.049232185,0.7991289,14.942407,-4.653447,13.960341,0.023501854,12.034163,0.9820649,-11.818331,1.0,0.9987154,0.24414062,0.009010428,-21.64421,-21.658247,-7.2848644,2262.5483,6.1985636,2.6943822e-15,0.017237950038909912,1398.9118490219116,305000
14.646062,-4.625596,13.876788,0.01236136,3.711679,0.76927406,-2.855299,1.0,0.9995289,0.83496094,0.0013349841,-21.581327,-21.603014,0.604471,230.6051,5.5960174,1.11070085e-05,0.1011651,-0.059975144,0.865656,14.934382,-4.652254,13.956762,0.023024684,11.90352,0.97762054,-11.637126,1.0,0.9987936,0.26171875,0.008567318,-21.559135,-21.57343,-6.9374046,2343.6787,7.1845493,5.3537607e-15,0.003633844518661499,1417.0810747146606,310000
14.667532,-4.624911,13.874732,0.012087269,3.6544847,0.7927998,-2.8972754,1.0,0.9995508,0.8652344,0.0012553787,-21.532448,-21.554022,0.53729385,832.553,5.4586616,4.904822e-07,0.088476434,-0.07328583,0.877107,14.942483,-4.655161,13.965482,0.024187183,11.64128,0.97700125,-11.373546,1.0,0.99876404,0.26464844,0.008600116,-21.611908,-21.626331,-6.857768,2168.17,6.7499275,4.8870105e-14,0.0036291354179382325,1435.226755142212,315000
14.676891,-4.624275,13.872826,0.011833028,3.8976662,0.804066,-3.1339817,1.0,0.9995222,0.8544922,0.0012408552,-21.520008,-21.541668,0.6392182,260.7359,5.454863,8.232845e-07,0.114574745,-0.11184921,0.9307731,14.968077,-4.6612096,13.983628,0.026606768,12.226717,0.9844488,-12.036577,1.0,0.9987526,0.265625,0.008704523,-21.677994,-21.692312,-7.0300646,87452.74,48.3227,1.3538538e-12,0.0036382514476776123,1453.418015241623,320000
14.652383,-4.624358,13.8730755,0.011866328,3.639591,0.7793077,-2.8363621,1.0,0.9995861,0.875,0.0012285159,-21.574322,-21.596098,0.70173925,384.1828,5.967695,7.8543636e-08,0.067119524,-0.088623285,0.7407538,14.912412,-4.643811,13.931435,0.01964744,12.045536,0.9809773,-11.816399,1.0,0.9987936,0.26464844,0.00876364,-21.59526,-21.609463,-7.0676847,1789.9058,6.604162,4.5286423e-14,0.0036373372554779054,1471.6047070026398,325000
14.655652,-4.6262126,13.878637,0.012607927,3.8356512,0.77701455,-2.9803576,1.0,0.9995699,0.8515625,0.0012396028,-21.51373,-21.535385,0.64205265,205.39735,5.8221264,1.1979582e-05,0.12922627,-0.048611,0.91792077,14.936755,-4.651701,13.955102,0.022803256,12.361972,0.9816529,-12.135167,1.0,0.998765,0.24414062,0.008829726,-21.472538,-21.486567,-7.1210823,2907.5461,6.9703517,3.1313246e-16,0.0036299065589904785,1489.7542436122894,330000
14.646454,-4.624497,13.873489,0.011921703,3.746904,0.77296424,-2.8962235,1.0,0.9995308,0.8417969,0.0012741935,-21.7688,-21.790823,0.75894964,527.0904,6.960005,1.0405803e-06,0.08080758,-0.10999268,0.8409874,14.938622,-4.6549535,13.964861,0.024104385,11.68459,0.9737618,-11.378008,1.0,0.99872017,0.25585938,0.008795268,-21.707357,-21.721907,-6.824621,1714.735,9.994296,4.494515e-14,0.0036394235134124754,1507.9513659477234,335000
14.653928,-4.6242666,13.872799,0.011829545,3.634286,0.7811288,-2.8388462,1.0,0.99953556,0.8408203,0.0013201233,-21.659836,-21.681484,0.48647127,428.85284,5.5589466,7.3606825e-06,0.07375485,-0.059854195,0.86893547,14.90515,-4.641614,13.924841,0.018768523,11.908008,0.9803098,-11.673537,1.0,0.9987879,0.26757812,0.008782388,-21.725098,-21.739386,-7.1104226,5509.28,9.673607,1.1605399e-12,0.003633792018890381,1526.1203303337097,340000
14.658403,-4.6276865,13.883059,0.013197458,3.682093,0.7753448,-2.8548923,1.0,0.9996004,0.87890625,0.0011427759,-21.670513,-21.692406,0.72469544,432.07788,5.819565,1.8314047e-06,0.07563157,-0.11501221,0.88898844,14.924321,-4.6476116,13.942837,0.021167813,12.026861,0.9814844,-11.804178,1.0,0.9987612,0.25195312,0.008869084,-21.854416,-21.868847,-7.0927353,2981.4556,6.5751495,1.98573e-13,0.003637257671356201,1544.3066222667694,345000
14.683788,-4.6250587,13.875176,0.012146469,3.9430366,0.8086121,-3.1883879,1.0,0.9995508,0.86328125,0.0012556433,-21.697878,-21.719658,0.5833163,647.1972,6.1753297,5.249925e-07,0.07591523,-0.117999256,0.8740282,14.935405,-4.6521444,13.956432,0.02298071,12.169734,0.9789722,-11.913832,1.0,0.99868965,0.24804688,0.008906505,-21.629677,-21.64404,-6.9365826,2461.3237,8.6223345,1.1898166e-12,0.003640897274017334,1562.5111155509949,350000
14.674248,-4.625706,13.877119,0.012405477,3.909228,0.7971289,-3.1161594,1.0,0.9995308,0.8408203,0.0013454312,-21.716412,-21.738205,0.5760917,361.55157,5.9691467,4.389192e-11,0.07939352,-0.06677046,0.8295927,14.957423,-4.658306,13.974918,0.025445476,11.953601,0.9825048,-11.744471,1.0,0.998744,0.26464844,0.008878313,-21.62376,-21.637934,-7.1246605,16865.744,15.413876,1.0555918e-12,0.003632344675064087,1580.672843694687,355000
14.678432,-4.626495,13.879485,0.012720987,3.7531676,0.79894716,-2.9985836,1.0,0.9995012,0.8154297,0.0013339932,-21.630043,-21.651741,0.56662273,227.0927,4.948554,2.8241553e-05,0.18320099,-0.10305542,1.1695591,14.936973,-4.651867,13.9556,0.022869656,12.045889,0.98137325,-11.821514,1.0,0.99877167,0.25976562,0.008869292,-21.79728,-21.81154,-7.208684,23957.89,18.50641,4.8308495e-14,0.0036420050621032716,1598.8828735351562,360000
14.689052,-4.625841,13.8775215,0.012459229,3.882818,0.8115297,-3.151023,1.0,0.99953175,0.8388672,0.0013189288,-21.706772,-21.728504,0.5223608,112.38902,5.530547,2.2612976e-06,0.07553251,-0.07822412,0.9112899,14.917643,-4.6466875,13.940063,0.02079805,12.105811,0.9775796,-11.834394,1.0,0.9987612,0.24414062,0.009124488,-21.748959,-21.762953,-7.4330053,78539.02,68.27737,9.580482e-14,0.003638833999633789,1617.0770483016968,365000
14.693167,-4.6260605,13.878181,0.012547115,4.0855246,0.81498575,-3.3296452,1.0,0.9995661,0.8574219,0.0012543921,-21.885277,-21.907286,0.6312567,817.16425,5.906724,1.4730247e-05,0.09211393,-0.12139897,0.8007013,14.973439,-4.663961,13.991882,0.027707357,11.911171,0.9815571,-11.691495,1.0,0.9987831,0.27148438,0.008734082,-21.781235,-21.795519,-7.167692,5305.382,7.982975,5.2435725e-12,0.0036307785034179686,1635.2309458255768,370000
14.65339,-4.6245713,13.873714,0.0119515015,3.6576204,0.7796759,-2.8517592,1.0,0.9995642,0.8457031,0.0012609116,-21.816196,-21.838182,0.6747548,272.92996,5.839713,2.687372e-07,0.20751294,-0.123714924,1.1750243,14.945111,-4.655348,13.966043,0.024261964,11.996508,0.979068,-11.745398,1.0,0.998786,0.27148438,0.008740697,-21.90372,-21.918335,-6.950742,1547.16,7.6244035,5.3997683e-14,0.0036385010719299318,1653.4234545230865,375000
14.637446,-4.6238747,13.871624,0.011672816,3.7689934,0.7658223,-2.8863797,1.0,0.9995537,0.85839844,0.001205059,-21.71182,-21.733782,0.75282675,160.01854,5.7463846,4.5466154e-06,0.07148738,-0.09311835,0.8917571,14.928194,-4.6483326,13.944997,0.021455929,12.407385,0.983197,-12.198904,1.0,0.9988041,0.24121094,0.009114776,-21.924946,-21.938896,-7.653426,3145.0142,6.905184,8.364809e-14,0.0036289506912231444,1671.5682117938995,380000
14.664457,-4.6267295,13.880189,0.0128148785,3.7493725,0.7842688,-2.9405165,1.0,0.9995384,0.8515625,0.0012543661,-21.902206,-21.924326,0.72638863,154.55135,5.837611,4.8178692e-05,0.052215055,-0.068388656,0.7761289,14.955777,-4.657915,13.973745,0.025288949,12.259468,0.9820321,-12.039192,1.0,0.998786,0.26953125,0.008688177,-21.795223,-21.809618,-7.0712194,11117.499,16.762953,1.2032771e-12,0.0036401605606079103,1689.7690198421478,385000
14.663195,-4.6270213,13.881063,0.012931392,3.7279456,0.7821312,-2.9157434,1.0,0.9995823,0.8652344,0.0011943311,-21.848417,-21.87044,0.6771453,314.47726,6.429491,8.664492e-07,0.08830735,-0.17095207,1.0027502,14.946125,-4.6561146,13.968344,0.02456874,11.877201,0.9777815,-11.613308,1.0,0.998785,0.25585938,0.008600122,-21.844864,-21.859451,-6.921943,3495.2349,5.9860435,9.54869e-13,0.003639559316635132,1707.9668209552765,390000
14.634634,-4.624576,13.873728,0.011953421,3.655161,0.76090646,-2.7812362,1.0,0.9995384,0.85546875,0.0012331889,-21.820026,-21.842123,0.78674537,307.83405,6.278862,5.57347e-05,0.09575161,-0.079403944,0.8729147,14.930826,-4.6484194,13.945259,0.021490801,12.316619,0.9855672,-12.138857,1.0,0.9987688,0.25878906,0.00874113,-21.953176,-21.967665,-7.131243,16289.167,14.644409,5.2868906e-14,0.003627389717102051,1726.1037793159485,395000
14.672512,-4.6265335,13.8796,0.012736221,3.6433258,0.792912,-2.8888376,1.0,0.9995413,0.84375,0.0013038386,-21.907484,-21.92945,0.5611191,300.26147,5.8666315,5.162545e-08,0.09060246,-0.13026518,0.8425566,14.925762,-4.6487193,13.946157,0.021610737,12.258064,0.97960514,-12.008064,1.0,0.99878407,0.25878906,0.009026614,-21.934486,-21.948664,-7.4304256,1121.3401,5.334934,4.722862e-13,0.0036377685546875,1744.2926275730133,400000
14.668435,-4.6247587,13.874276,0.012026504,4.035489,0.79415864,-3.2048192,1.0,0.99952984,0.8544922,0.0013009155,-21.941692,-21.96377,0.6425599,654.34576,6.525797,2.748036e-07,0.055879205,-0.085780144,0.78460175,14.9402275,-4.6534796,13.960439,0.023514792,12.123879,0.9797889,-11.878843,1.0,0.9987688,0.2685547,0.0088356305,-22.001137,-22.015759,-7.0437813,5147.4414,7.3745995,4.718891e-13,0.017527067375183107,1831.9279685020447,405000
14.6421995,-4.624771,13.874312,0.012031241,3.6123734,0.76788706,-2.7738955,1.0,0.99955654,0.85253906,0.0012136397,-21.951674,-21.973803,0.6850841,2365.4475,7.040203,3.1436545e-07,0.100750774,-0.0592079,0.9007064,14.945322,-4.6541185,13.962356,0.02377032,12.467618,0.98296624,-12.255248,1.0,0.9987068,0.2529297,0.009393191,-21.960718,-21.974821,-7.5343943,1538.0023,7.9653945,4.0467572e-13,0.003623030471801758,1850.0431246757507,410000
14.671248,-4.623727,13.87118,0.011613594,3.8910522,0.80006903,-3.1131113,1.0,0.99956226,0.86816406,0.0011838968,-21.964085,-21.986269,0.73189306,208.77042,5.692902,5.4158195e-06,0.09942393,-0.077026874,0.87248343,14.928087,-4.648446,13.945337,0.021501308,12.345745,0.9827497,-12.132778,1.0,0.99875736,0.23535156,0.009104308,-22.046423,-22.060661,-7.480912,1700.0999,7.6615953,4.589797e-12,0.0036419758319854736,1868.2530069351196,415000
14.663024,-4.624965,13.874895,0.012108929,3.7268724,0.7881292,-2.9372578,1.0,0.9995785,0.85253906,0.0011686466,-21.941574,-21.963774,0.7694226,598.26874,6.2685785,6.1761506e-07,0.07401781,-0.09611492,0.8965565,14.950561,-4.656886,13.970657,0.024877306,12.149595,0.97990334,-11.90543,1.0,0.9987259,0.24707031,0.009010261,-21.973993,-21.988462,-7.1735563,1170.4176,5.481984,1.1664162e-12,0.0036386661529541017,1886.4463431835175,420000
14.645596,-4.6244726,13.873418,0.011911984,3.7173486,0.7721777,-2.8704543,1.0,0.9995432,0.8457031,0.00127132,-21.917393,-21.939405,0.600727,225.92027,5.7673955,7.0312462e-06,0.057884138,-0.19171542,1.0071503,14.932304,-4.650647,13.951941,0.022381742,12.4216,0.98036397,-12.1776905,1.0,0.99876213,0.24511719,0.00883314,-21.988089,-22.002705,-7.0333214,1026.4321,7.274682,1.2561886e-12,0.0036383363723754883,1904.6380319595337,425000
14.664541,-4.623985,13.871953,0.011716716,3.769671,0.7925881,-2.9877973,1.0,0.99955463,0.87109375,0.0011941507,-21.988518,-22.010708,0.71435297,155.2375,5.6060376,1.2313663e-07,0.07895926,-0.09753875,0.88863283,14.943441,-4.6527267,13.958179,0.02321351,12.2223425,0.9852618,-12.042208,1.0,0.9987421,0.23828125,0.009140618,-22.095547,-22.10972,-7.5929995,831.1389,4.3184834,1.5539666e-12,0.003642631959915161,1922.8511943817139,430000
14.626319,-4.625307,13.875921,0.012245815,3.5648727,0.7503979,-2.6750736,1.0,0.99954987,0.8623047,0.0011851824,-21.935875,-21.958008,0.70422876,229.65042,5.614318,0.00047951748,0.108180046,-0.12013773,0.96302974,14.921955,-4.6466475,13.939942,0.02078187,11.982771,0.9820129,-11.767237,1.0,0.99871635,0.25585938,0.008864734,-21.957727,-21.972328,-7.0225744,992.99286,6.28973,4.742224e-13,0.0036364901065826416,1941.0336475372314,435000
14.642825,-4.6248407,13.874523,0.012059346,3.5845804,0.7683019,-2.7540407,1.0,0.9995651,0.87402344,0.0012263017,-21.913254,-21.935387,0.72864544,663.16675,6.444614,7.285676e-06,0.16340747,-0.16349097,1.259759,14.927232,-4.649734,13.949202,0.022016503,11.985331,0.97802985,-11.722012,1.0,0.99883366,0.265625,0.008824872,-22.049198,-22.063662,-7.2549047,31388.67,45.230934,3.2748663e-12,0.0036467529773712157,1959.2674148082733,440000
14.637245,-4.626135,13.878406,0.012577032,3.7265291,0.7588394,-2.827838,1.0,0.9995508,0.85839844,0.001201953,-21.832235,-21.854362,0.80442214,329.60452,6.6471605,8.183366e-05,0.082432926,-0.110298246,0.88129115,14.946383,-4.656092,13.968276,0.024559775,12.045399,0.97810733,-11.781694,1.0,0.9987259,0.23925781,0.009058593,-21.941883,-21.956264,-7.227973,1606.2745,8.256763,7.299344e-13,0.003645035123825073,1977.4925932884216,445000
14.604429,-4.625155,13.875465,0.012184914,3.426908,0.7289641,-2.4980936,1.0,0.99956894,0.8515625,0.0012300734,-21.881239,-21.903263,0.6503278,1221.069,6.255867,5.0519824e-09,0.15344505,-0.11840211,1.0408484,14.941062,-4.653442,13.960327,0.023499897,12.12981,0.9807352,-11.896132,1.0,0.99877167,0.23535156,0.009208221,-21.971277,-21.985256,-7.6704164,1275.3917,4.9716167,2.5579305e-13,0.0036363532066345213,1995.6743614673615,450000
14.605855,-4.6237335,13.871201,0.011616374,3.621708,0.734654,-2.6607027,1.0,0.9995794,0.8564453,0.0012256721,-22.096262,-22.118612,0.76737714,245.67435,6.3194036,5.4862116e-06,0.060966827,-0.11562598,0.7873698,14.920835,-4.64794,13.943821,0.021298993,12.430422,0.97701377,-12.144694,1.0,0.9988251,0.28125,0.008711414,-22.003448,-22.018137,-6.976858,54773.047,56.052105,1.5115325e-15,0.003644957971572876,2013.8991537094116,455000
14.678742,-4.6239004,13.871701,0.011683091,3.9294436,0.80704075,-3.171222,1.0,0.9995413,0.84765625,0.0012648704,-22.136608,-22.158926,0.69811165,126.38654,5.6695213,3.5373014e-05,0.10161162,-0.07200647,0.85133123,14.931298,-4.6500745,13.950223,0.02215275,12.321853,0.9810752,-12.088666,1.0,0.9987917,0.25585938,0.008984892,-22.197954,-22.21247,-7.349119,13960.074,15.665874,4.3486765e-15,0.003636781072616577,2032.083062171936,460000
14.663256,-4.6247187,13.874157,0.012010438,3.6319418,0.78909874,-2.8659613,1.0,0.9995699,0.8691406,0.0011545199,-22.126291,-22.14864,0.73627055,478.11774,6.098531,6.0071816e-05,0.10194854,-0.08213114,0.9085585,14.983931,-4.666339,13.999016,0.02865848,12.517381,0.98491466,-12.328553,1.0,0.9987707,0.25976562,0.00877494,-22.176956,-22.191664,-7.1304483,1534.4795,6.4485545,1.5081654e-12,0.0036436121940612793,2050.3011252880096,465000
14.618877,-4.6231594,13.869478,0.01138672,3.5564935,0.7493995,-2.665235,1.0,0.99953365,0.83984375,0.0012782034,-21.863346,-21.885376,0.67336917,153.9014,5.418318,1.5956074e-06,0.106207654,-0.08564656,0.96517205,14.950237,-4.65683,13.970489,0.024854725,12.265255,0.979749,-12.016872,1.0,0.99878025,0.25195312,0.009089753,-22.10581,-22.120111,-7.4729958,9432.194,13.656523,1.08688097e-13,0.003645046329498291,2068.5263595581055,470000
14.646389,-4.6229463,13.868839,0.011301443,3.5452454,0.77754956,-2.756605,1.0,0.9995508,0.84765625,0.0012168454,-22.112236,-22.13443,0.5921153,160.35892,5.3669634,2.688545e-06,0.096047655,-0.09438149,1.0345905,14.942772,-4.6527486,13.958246,0.023222405,12.461002,0.98452616,-12.268184,1.0,0.998806,0.234375,0.009088099,-22.109997,-22.124126,-7.6576405,9712.968,9.967195,4.461474e-12,0.0036369064331054687,2086.7108941078186,475000
14.663582,-4.6268516,13.880554,0.012863584,3.9649298,0.7830277,-3.1046507,1.0,0.99958706,0.8642578,0.0011826943,-22.032682,-22.054947,0.744934,223.87473,5.9440546,2.0910144e-05,0.099130765,-0.1100466,0.92280287,14.947151,-4.654811,13.964434,0.024047418,12.435436,0.98271704,-12.220516,1.0,0.9987583,0.23144531,0.009067347,-22.192364,-22.206802,-7.4229574,6895.0576,10.233839,1.7745603e-12,0.0036431369781494143,2104.9265818595886,480000
14.659896,-4.6235175,13.870552,0.011529907,3.4622135,0.78934413,-2.7328787,1.0,0.99954224,0.8417969,0.0012626379,-22.25864,-22.280918,0.5318559,233.94092,4.952653,2.6522778e-06,0.1740394,-0.08673917,0.9891148,14.957202,-4.6570883,13.971266,0.024958441,12.325429,0.9859366,-12.152092,1.0,0.99881744,0.25390625,0.008922331,-22.088459,-22.10272,-7.50054,13417.683,14.650972,3.2292853e-14,0.003635646152496338,2123.104816675186,485000
14.614577,-4.6235194,13.870558,0.0115306815,3.572341,0.74401975,-2.657893,1.0,0.9995241,0.8408203,0.0013111564,-22.092361,-22.11462,0.6792151,853.1324,6.1845207,4.720814e-07,0.10594416,-0.09071328,1.0563506,14.95388,-4.6568995,13.970698,0.024882702,12.241834,0.983182,-12.035951,1.0,0.99878216,0.27246094,0.008289389,-21.90715,-21.922138,-6.5746403,12058.44,16.321266,6.395705e-12,0.003646704387664795,2141.3383450508118,490000
14.6311245,-4.6228065,13.86842,0.011245566,3.6313772,0.7627048,-2.7696695,1.0,0.9995613,0.859375,0.0012245604,-22.23769,-22.26011,0.6971051,244.60701,6.0693245,2.6043015e-08,0.07248484,-0.08842864,0.9732471,14.935459,-4.6513987,13.954197,0.022682507,12.437696,0.98126197,-12.204639,1.0,0.9988117,0.2421875,0.009187754,-22.222065,-22.236408,-7.5505347,36561.605,49.04187,1.6098125e-12,0.0036457096099853517,2159.566896677017,495000
14.648235,-4.621871,13.865614,0.010871477,3.5801234,0.7826212,-2.801881,1.0,0.99954796,0.85546875,0.001195532,-22.073536,-22.095758,0.66071683,138.67892,5.068525,3.9617877e-08,0.13314185,-0.11852085,1.064188,14.943807,-4.6542034,13.96261,0.023804352,12.122772,0.9811967,-11.894825,1.0,0.9988003,0.2626953,0.008907439,-22.131,-22.145447,-7.3537073,641.8013,4.8024864,3.8878664e-15,0.0036368257999420165,2177.751030445099,500000
14.583299,-4.6252728,13.875818,0.012232012,3.5331328,0.70748067,-2.4996238,1.0,0.9995918,0.8623047,0.0012004977,-22.147608,-22.169996,0.75583565,187.75482,5.982887,1.679545e-10,0.15243551,-0.09213833,1.1173638,14.960773,-4.660571,13.981712,0.026351308,11.9282,0.9790609,-11.678435,1.0,0.9987545,0.24023438,0.009163018,-22.179426,-22.193844,-7.430169,2629.5398,12.12423,7.3219745e-13,0.017673283863067626,2266.117454767227,505000
14.603384,-4.6234765,13.87043,0.011513578,3.6158478,0.73295367,-2.6502495,1.0,0.9995651,0.8671875,0.0011889697,-22.0229,-22.04521,0.8006928,284.21356,6.572362,8.404628e-07,0.1277303,-0.04601013,1.038987,14.929425,-4.6491766,13.947529,0.02179352,12.326516,0.9818961,-12.103359,1.0,0.9987364,0.2529297,0.008943498,-22.1475,-22.162203,-7.1085634,2051.0972,8.829545,7.3703993e-13,0.0036418126106262205,2284.3265244960785,510000
14.649369,-4.6240606,13.872183,0.011747344,3.6148887,0.7771863,-2.8094425,1.0,0.9995556,0.84277344,0.001221741,-22.19775,-22.220064,0.629017,227.68787,5.1484585,2.1830643e-07,0.09488863,-0.082119405,1.0619897,14.916313,-4.6467543,13.940262,0.02082461,12.4709,0.9760517,-12.172243,1.0,0.9987602,0.2578125,0.009153444,-22.242485,-22.256971,-7.424576,30717.924,47.929996,4.1494136e-13,0.00363684983253479,2302.5107810497284,515000
14.615686,-4.6233616,13.870085,0.011467612,3.3934557,0.7456018,-2.5301673,1.0,0.99956226,0.8515625,0.0011764321,-22.211708,-22.234245,0.8439725,561.10596,6.4656096,1.4694805e-05,0.1292249,-0.099569276,1.0224643,14.927429,-4.649059,13.947177,0.02174661,12.241178,0.98025227,-11.999443,1.0,0.9987602,0.25585938,0.009250824,-22.150894,-22.165316,-7.3988795,1565.0616,7.6997695,1.0187013e-14,0.0036467806339263915,2320.7446913719177,520000
14.668296,-4.6245937,13.873781,0.011960464,3.6575599,0.7945146,-2.9059854,1.0,0.99959755,0.8642578,0.0011311714,-22.227232,-22.249619,0.67501783,101.193924,5.3099885,3.9962643e-07,0.12958698,-0.07306553,0.8864931,14.92747,-4.6489697,13.946909,0.021710876,12.281632,0.980561,-12.042891,1.0,0.9987612,0.24511719,0.008926794,-22.344284,-22.358967,-7.323991,2496.1504,5.89268,1.0790735e-12,0.003645351457595825,2338.9714522361755,525000
14.617408,-4.624036,13.872107,0.011737236,3.5589976,0.7453008,-2.6525245,1.0,0.99956226,0.859375,0.0011484344,-22.362381,-22.385023,0.8020361,262.69995,6.166388,2.2354634e-05,0.05079127,-0.09278906,0.8573304,14.974052,-4.6639776,13.991932,0.027713833,12.355919,0.9821204,-12.135001,1.0,0.9987402,0.23242188,0.009297088,-22.337214,-22.351547,-7.6753335,1821.0278,5.324183,2.986031e-14,0.003636647081375122,2357.1546919345856,530000
14.646382,-4.6250477,13.875143,0.012142004,3.7601123,0.77123916,-2.8999467,1.0,0.9995413,0.85058594,0.0012306834,-22.259254,-22.28162,0.6210053,208.89279,5.270508,2.1079934e-05,0.15494213,-0.14618996,1.1914483,14.930725,-4.6492486,13.947745,0.021822361,12.770803,0.98297954,-12.553439,1.0,0.9987879,0.25,0.009136996,-22.30967,-22.32405,-7.597321,4557.946,8.852383,2.0788045e-14,0.0036465195178985595,2375.387293577194,535000
14.622238,-4.6241503,13.872452,0.011783123,3.6462734,0.7497866,-2.7339277,1.0,0.9995737,0.86621094,0.0012280897,-22.145538,-22.167982,0.8145858,387.52884,6.800722,2.2096728e-08,0.12711407,-0.1065161,1.029438,15.014795,-4.678338,14.035014,0.03345827,12.284601,0.97978145,-12.036225,1.0,0.9987669,0.24414062,0.00931947,-22.19543,-22.209692,-7.6046104,1272.3776,7.4780116,9.999046e-16,0.003638604211807251,2393.580319881439,540000
14.602397,-4.6233683,13.870104,0.01147015,3.5867288,0.7322934,-2.6265388,1.0,0.9996147,0.87597656,0.0011654136,-22.39272,-22.41541,0.8184186,238.62189,6.696397,7.2677397e-09,0.10936208,-0.106315516,1.0304627,14.959386,-4.660741,13.9822235,0.026419444,12.346503,0.9771623,-12.064539,1.0,0.99879456,0.28515625,0.008808823,-22.384354,-22.399366,-7.026632,22532.041,19.357914,4.81952e-14,0.003645995855331421,2411.810302257538,545000
14.641904,-4.623736,13.871208,0.011617324,3.789113,0.7706957,-2.920254,1.0,0.99957275,0.85546875,0.0011926655,-22.170444,-22.192966,0.86761284,264.28366,6.594618,7.2149726e-07,0.07637246,-0.0839687,0.8354231,14.958209,-4.6586514,13.975954,0.02558344,12.35047,0.9822547,-12.131308,1.0,0.99876595,0.25,0.009103762,-22.234892,-22.2494,-7.3936553,4129.8345,6.7918344,3.8562573e-15,0.0036446741580963135,2430.033675670624,550000
